NumEmployee;Cal_Date;orderid;CDEL_LineNo;codeproduct;CDEL_Quantity;CDEL_UnitPrice;CA_brut;CA_net;CDEL_Discount;CDE_CustomerID;CDE_ShipperID;CDE_Freight;BudgetMontant
1;15/04AA006 00:00:00;10358;2;36;20;7,61;152,2;160,21052644144;0,050000000745058;82;3;61,24;
1;15/04AA006 00:00:00;10358;1;34;10;8,26;82,6;86,947368489243;0,050000000745058;82;3;61,24;
1;15/04AA006 00:00:00;10358;3;24;10;4,24;42,4;44,631578982372;0,050000000745058;82;3;61,24;
1;15/05AA005 00:00:00;12960;2;31;7;7,8218639896781;54,753047927747;57,634787337566;0,050000000745058;42;2;38,80106775419;
1;15/05AA005 00:00:00;12960;1;55;31;36,011049147284;1116,3425235658;1175,0973941488;0,050000000745058;42;2;38,80106775419;
1;15/05AA005 00:00:00;12960;3;17;20;25,537878013053;510,75756026106;537,63953753856;0,050000000745058;42;2;38,80106775419;
1;15/05AA005 00:00:00;15399;2;41;18;10,2989260737;185,3806693266;185,3806693266;0;42;4;43,270936462483;
1;15/05AA005 00:00:00;15399;1;23;9;8,3943301559611;75,54897140365;75,54897140365;0;42;4;43,270936462483;
1;15/05AA005 00:00:00;15399;3;77;5;13,221321926316;66,106609631578;66,106609631578;0;42;4;43,270936462483;
1;20/02AA006 00:00:00;15743;2;17;24;27,310131157406;655,44314777774;689,94015609662;0,050000000745058;80;5;34,652363524102;
1;20/02AA006 00:00:00;15743;1;59;12;8,1990022579548;98,388027095458;103,56634439223;0,050000000745058;80;5;34,652363524102;
1;20/02AA006 00:00:00;15743;3;56;12;41,213651349986;494,56381619983;520,59349114495;0,050000000745058;80;5;34,652363524102;
1;2BB02AA006 00:00:00;13806;2;64;7;32,793614692758;229,55530284931;229,55530284931;0;82;5;76,957929152219;
1;2BB02AA006 00:00:00;13806;1;33;16;25,556466918116;408,90347068986;408,90347068986;0;82;5;76,957929152219;
1;2BB02AA006 00:00:00;13806;3;62;12;27,756264070562;333,07516884674;333,07516884674;0;82;5;76,957929152219;
1;2BB02AA006 00:00:00;13806;4;40;2;17,829448349022;35,658896698045;35,658896698045;0;82;5;76,957929152219;
1;2BB02AA006 00:00:00;15692;2;44;24;65,539809117723;1572,9554188254;1572,9554188254;0;80;1;49,201749943362;
1;2BB02AA006 00:00:00;15692;1;19;8;8,4825530845766;67,860424676612;67,860424676612;0;80;1;49,201749943362;
1;2BB02AA006 00:00:00;15692;3;10;2;5,6960563718193;11,392112743639;11,392112743639;0;80;1;49,201749943362;
1;24/11AA003 00:00:00;13907;2;4;11;18,290989776068;201,20088753675;201,20088753675;0;51;4;54,186415388683;
1;24/11AA003 00:00:00;13907;1;62;31;26,261125564984;814,09489251449;814,09489251449;0;51;4;54,186415388683;
1;24/11AA003 00:00:00;13907;3;17;77;20,984878514195;1615,835645593;1700,8796282739;0,050000000745058;51;4;54,186415388683;
1;27/11AA003 00:00:00;10369;2;56;18;39,42;709,56;946,08;0,25;75;3;57,37;
1;27/11AA003 00:00:00;10369;1;29;20;117,78;2355,6;2355,6;0;75;3;57,37;
1;28/04AA004 00:00:00;10370;2;1;15;21,56;323,4;380,47059090327;0,15000000596046;32;3;29,05;
1;28/04AA004 00:00:00;10370;1;64;30;34,02;1020,6;1020,6;0;32;3;29,05;
1;28/04AA004 00:00:00;10370;3;74;20;32,64;652,8;768,00000538545;0,15000000596046;32;3;29,05;
1;30/07AA006 00:00:00;10869;2;68;20;13,68;273,6;273,6;0;32;3;44,38;
1;30/07AA006 00:00:00;10869;1;1;40;21,5;860;860;0;32;3;44,38;
1;30/07AA006 00:00:00;10869;3;11;10;29,95;299,5;299,5;0;32;3;44,38;
1;30/07AA006 00:00:00;10869;4;23;50;8,38;419;419;0;32;3;44,38;
1;30/07AA006 00:00:00;12705;2;53;75;65,650766433201;4923,8074824901;5470,8972118248;0,10000000149012;82;5;70,298994211089;
1;30/07AA006 00:00:00;12705;1;69;38;2,5501201053547;96,904564003478;107,67173795991;0,10000000149012;82;5;70,298994211089;
1;30/11AA006 00:00:00;16317;2;77;22;14,398404260437;316,76489372961;316,76489372961;0;82;3;34,414736274025;
1;30/11AA006 00:00:00;16317;1;75;24;10,072858545377;241,74860508904;241,74860508904;0;82;3;34,414736274025;
1;30/11AA006 00:00:00;16317;3;39;12;75,570536838042;906,84644205651;906,84644205651;0;82;3;34,414736274025;
1;03/07AA005 00:00:00;10376;1;31;42;7,74;325,08;342,18947395258;0,050000000745058;51;3;76,39;
1;03/07AA005 00:00:00;11362;2;43;11;9,4529334959387;103,98226845533;103,98226845533;0;32;5;52,463288096526;
1;03/07AA005 00:00:00;11362;1;28;26;37,401116724689;972,42903484192;972,42903484192;0;32;5;52,463288096526;
1;03/07AA005 00:00:00;11362;3;17;38;22,409218500077;851,55030300291;851,55030300291;0;32;5;52,463288096526;
1;03/07AA005 00:00:00;14721;1;1;24;21,459439171815;515,02654012355;515,02654012355;0;48;3;22,439839138059;
1;04/12AA003 00:00:00;10377;2;28;20;41,18;823,6;968,94118326511;0,15000000596046;32;3;49,19;
1;04/12AA003 00:00:00;10377;1;39;20;59,78;1195,6;1406,5882451576;0,15000000596046;32;3;49,19;
1;1BB12AA006 00:00:00;16582;2;31;3;9,253766540529;27,761299621587;29,22242067722;0,050000000745058;80;4;79,105580351116;
1;1BB12AA006 00:00:00;16582;1;16;16;9,285602893306;148,5696462929;156,3891014836;0,050000000745058;80;4;79,105580351116;
1;1BB12AA006 00:00:00;16582;3;65;11;9,6145785386689;105,76036392536;111,32669895611;0,050000000745058;80;4;79,105580351116;
1;20/04AA006 00:00:00;10383;2;50;15;15,43;231,45;231,45;0;82;3;57,13;
1;20/04AA006 00:00:00;10383;1;56;20;41,32;826,4;826,4;0;82;3;57,13;
1;20/04AA006 00:00:00;10383;3;13;20;26,18;523,6;523,6;0;82;3;57,13;
1;28/05AA006 00:00:00;10385;2;60;20;4,99;99,8;124,75000046473;0,20000000298023;75;3;53,13;
1;28/05AA006 00:00:00;10385;1;68;8;13,65;109,2;136,5000005085;0,20000000298023;75;3;53,13;
1;28/05AA006 00:00:00;10385;3;7;10;36,13;361,3;451,62500168243;0,20000000298023;75;3;53,13;
1;28/05AA006 00:00:00;14375;2;71;19;31,530422076821;599,0780194596;599,0780194596;0;42;2;30,097824615257;
1;28/05AA006 00:00:00;14375;1;24;25;4,9536846641374;123,84211660343;123,84211660343;0;42;2;30,097824615257;
1;28/05AA006 00:00:00;14375;3;13;94;29,908419133697;2811,3913985675;2811,3913985675;0;42;2;30,097824615257;
1;28/05AA006 00:00:00;14375;4;1;53;23,508083195962;1245,928409386;1245,928409386;0;42;2;30,097824615257;
1;28/05AA006 00:00:00;14375;5;64;24;35,508713079215;852,20911390115;852,20911390115;0;42;2;30,097824615257;
1;1BB01AA006 00:00:00;14068;2;10;16;8,4336337633311;134,9381402133;134,9381402133;0;51;2;26,293307111305;
1;1BB01AA006 00:00:00;14068;1;61;5;29,413531538692;147,06765769346;147,06765769346;0;51;2;26,293307111305;
1;1BB01AA006 00:00:00;15606;2;1;19;20,428624115735;388,14385819896;388,14385819896;0;51;1;71,969103044951;
1;1BB01AA006 00:00:00;15606;1;77;58;14,233223739704;825,52697690285;868,97576584241;0,050000000745058;51;1;71,969103044951;
1;18/06AA004 00:00:00;10390;2;46;45;10,83;487,35;487,35;0;32;3;21,89;
1;18/06AA004 00:00:00;10390;1;31;60;9,03;541,8;602,00000099672;0,10000000149012;32;3;21,89;
1;18/06AA004 00:00:00;10390;3;35;40;6,56;262,4;291,55555603828;0,10000000149012;32;3;21,89;
1;18/06AA004 00:00:00;10390;4;72;24;10,94;262,56;291,73333381635;0,10000000149012;32;3;21,89;
1;20/07AA004 00:00:00;10518;2;24;5;4,33;21,65;21,65;0;80;3;27,16;
1;20/07AA004 00:00:00;10518;1;38;15;76,69;1150,35;1150,35;0;80;3;27,16;
1;20/07AA004 00:00:00;10518;3;44;9;76,81;691,29;691,29;0;80;3;27,16;
1;20/12AA004 00:00:00;10394;2;62;10;26,67;266,7;266,7;0;36;3;31,84;
1;20/12AA004 00:00:00;10394;1;13;10;27,04;270,4;270,4;0;36;3;31,84;
1;2BB07AA006 00:00:00;14384;1;21;22;12,794415472149;281,47714038728;281,47714038728;0;32;2;45,940354994294;
1;25/03AA005 00:00:00;12055;2;23;11;8,3698316407123;92,068148047835;92,068148047835;0;42;3;48,213010376084;
1;25/03AA005 00:00:00;12055;1;77;6;13,182736029549;79,096416177296;79,096416177296;0;42;3;48,213010376084;
1;25/03AA005 00:00:00;12055;3;41;22;10,268869071798;225,91511957956;225,91511957956;0;42;3;48,213010376084;
1;07/12AA004 00:00:00;10401;2;56;70;40,06;2804,2;2804,2;0;82;3;35,9;
1;07/12AA004 00:00:00;10401;1;30;18;26,07;469,26;469,26;0;82;3;35,9;
1;07/12AA004 00:00:00;10401;3;71;60;30,39;1823,4;1823,4;0;82;3;35,9;
1;07/12AA004 00:00:00;10401;4;65;20;9,06;181,2;181,2;0;82;3;35,9;
1;19/04AA004 00:00:00;10455;2;61;25;26,75;668,75;668,75;0;80;3;69,02;
1;19/04AA004 00:00:00;10455;1;53;50;62,31;3115,5;3115,5;0;80;3;69,02;
1;19/04AA004 00:00:00;10455;3;71;30;27,85;835,5;835,5;0;80;3;69,02;
1;19/04AA004 00:00:00;10455;4;39;20;64,89;1297,8;1297,8;0;80;3;69,02;
1;19/04AA004 00:00:00;15569;2;19;12;10,018552034529;120,22262441434;126,55013106172;0,050000000745058;75;2;75,707152641828;
1;19/04AA004 00:00:00;15569;1;56;14;47,29935213478;662,19092988692;697,04308463816;0,050000000745058;75;2;75,707152641828;
1;19/04AA004 00:00:00;15569;3;30;9;29,006654772911;261,0598929562;274,79988753784;0,050000000745058;75;2;75,707152641828;
1;19/04AA004 00:00:00;15569;4;38;23;91,180610046015;2097,1540310583;2207,5305607401;0,050000000745058;75;2;75,707152641828;
1;04/04AA004 00:00:00;15468;2;17;15;24,586391775159;368,79587662738;388,20618622802;0,050000000745058;42;3;36,423909592044;
1;04/04AA004 00:00:00;15468;1;31;6;7,5304382127574;45,182629276544;47,560662433663;0,050000000745058;42;3;36,423909592044;
1;04/04AA004 00:00:00;15468;3;55;23;34,669355148344;797,39516841192;839,36333582873;0,050000000745058;42;3;36,423909592044;
1;05/01AA004 00:00:00;10410;2;59;16;9,32;149,12;149,12;0;10;3;25,49;
1;05/01AA004 00:00:00;10410;1;33;49;25,96;1272,04;1272,04;0;10;3;25,49;
1;05/01AA004 00:00:00;10564;2;55;25;35,45;886,25;932,89473757375;0,050000000745058;42;3;35,94;
1;05/01AA004 00:00:00;10564;1;31;6;7,7;46,2;48,631578985509;0,050000000745058;42;3;35,94;
1;05/01AA004 00:00:00;10564;3;17;16;25,14;402,24;423,41052664786;0,050000000745058;42;3;35,94;
1;05/12AA006 00:00:00;10411;2;59;9;9,16;82,44;103,05000038389;0,20000000298023;10;3;61,5;
1;05/12AA006 00:00:00;10411;1;44;40;68,72;2748,8;3436,0000128001;0,20000000298023;10;3;61,5;
1;05/12AA006 00:00:00;10411;3;41;25;9,24;231;288,75000107568;0,20000000298023;10;3;61,5;
1;05/12AA006 00:00:00;15832;2;62;22;25,717965994921;565,79525188825;595,57394982315;0,050000000745058;32;3;34,820642160521;
1;05/12AA006 00:00:00;15832;1;38;33;76,416371969388;2521,7402749898;2654,4634494395;0,050000000745058;32;3;34,820642160521;
1;11/12AA004 00:00:00;10416;2;57;20;18,74;374,8;374,8;0;32;3;22,48;
1;11/12AA004 00:00:00;10416;1;19;20;9,38;187,6;187,6;0;32;3;22,48;
1;11/12AA004 00:00:00;10416;3;53;10;55,32;553,2;553,2;0;32;3;22,48;
1;1BB01AA005 00:00:00;13633;2;71;51;33,735974509877;1720,5347000037;1720,5347000037;0;82;1;34,794019266166;
1;1BB01AA005 00:00:00;13633;1;30;15;28,940337462076;434,10506193114;434,10506193114;0;82;1;34,794019266166;
1;1BB01AA005 00:00:00;13633;3;65;17;10,05751658636;170,97778196812;170,97778196812;0;82;1;34,794019266166;
1;1BB01AA005 00:00:00;13633;4;56;60;44,470652809005;2668,2391685403;2668,2391685403;0;82;1;34,794019266166;
1;16/03AA004 00:00:00;11970;2;59;18;8,4210330088614;151,5785941595;151,5785941595;0;10;2;24,504443533385;
1;16/03AA004 00:00:00;11970;1;33;54;23,456010398073;1266,6245614959;1266,6245614959;0;10;2;24,504443533385;
1;17/06AA005 00:00:00;10424;2;38;49;86,2;4223,8;5279,7500196686;0,20000000298023;51;3;70,35;
1;17/06AA005 00:00:00;10424;1;68;30;12,52;375,6;469,50000174902;0,20000000298023;51;3;70,35;
1;17/06AA005 00:00:00;10424;3;35;60;5,55;333;416,25000155065;0,20000000298023;51;3;70,35;
1;17/06AA005 00:00:00;10576;2;44;21;76,76;1611,96;1611,96;0;80;3;31,24;
1;17/06AA005 00:00:00;10576;1;1;10;21,94;219,4;219,4;0;80;3;31,24;
1;17/06AA005 00:00:00;10576;3;31;20;8,25;165;165;0;80;3;31,24;
1;17/06AA005 00:00:00;10577;2;75;20;8,36;167,2;167,2;0;82;3;33,52;
1;17/06AA005 00:00:00;10577;1;77;18;11,95;215,1;215,1;0;82;3;33,52;
1;17/06AA005 00:00:00;10577;3;39;10;62,72;627,2;627,2;0;82;3;33,52;
1;17/06AA005 00:00:00;13872;2;49;33;18,546977147752;612,05024587581;612,05024587581;0;80;2;71,976416002706;
1;17/06AA005 00:00:00;13872;1;59;11;7,4131677230277;81,544844953304;81,544844953304;0;80;2;71,976416002706;
1;17/06AA005 00:00:00;13872;3;71;2;27,890754922542;55,781509845083;55,781509845083;0;80;2;71,976416002706;
1;17/06AA005 00:00:00;15636;2;52;6;77,033031975239;462,19819185143;462,19819185143;0;42;5;81,059946893934;
1;17/06AA005 00:00:00;15636;1;24;6;4,089018668883;24,534112013298;24,534112013298;0;42;5;81,059946893934;
1;19/11AA004 00:00:00;12104;2;28;6;45,227140828133;271,3628449688;271,3628449688;0;48;3;66,671937929025;
1;19/11AA004 00:00:00;12104;1;67;6;67,450373432981;404,70224059789;404,70224059789;0;48;3;66,671937929025;
1;21/02AA006 00:00:00;10915;2;54;10;37,08;370,8;370,8;0;80;3;24,52;
1;21/02AA006 00:00:00;10915;1;17;10;27,45;274,5;274,5;0;80;3;24,52;
1;21/02AA006 00:00:00;10915;3;33;30;26,27;788,1;788,1;0;80;3;24,52;
1;24/03AA005 00:00:00;15298;2;62;10;28,254700501743;282,54700501743;282,54700501743;0;36;5;32,261879150292;
1;24/03AA005 00:00:00;15298;1;13;10;28,646685473083;286,46685473083;286,46685473083;0;36;5;32,261879150292;
1;25/02AA004 00:00:00;10431;2;40;50;17,9;895;1193,3333333333;0,25;32;3;56,71;
1;25/02AA004 00:00:00;10431;1;47;30;26,99;809,7;1079,6;0,25;32;3;56,71;
1;25/02AA004 00:00:00;10431;3;17;50;25,37;1268,5;1691,3333333333;0,25;32;3;56,71;
1;27/02AA004 00:00:00;13897;2;38;18;93,941770144308;1690,9518625975;1779,949330446;0,050000000745058;75;3;68,638588037985;
1;27/02AA004 00:00:00;13897;1;19;9;10,321936998793;92,897432989136;97,786771644203;0,050000000745058;75;3;68,638588037985;
1;27/02AA004 00:00:00;13897;3;56;11;48,731686089595;536,04854698555;564,26162884837;0,050000000745058;75;3;68,638588037985;
1;27/02AA004 00:00:00;13897;4;30;7;29,885043475329;209,1953043273;220,20558367512;0,050000000745058;75;3;68,638588037985;
1;27/02AA005 00:00:00;10620;2;52;5;83,08;415,4;415,4;0;42;3;79,96;
1;27/02AA005 00:00:00;10620;1;24;5;4,41;22,05;22,05;0;42;3;79,96;
1;0BB05AA004 00:00:00;10439;2;12;15;10,22;153,3;153,3;0;51;3;63,71;
1;0BB05AA004 00:00:00;10439;1;64;6;35,02;210,12;210,12;0;51;3;63,71;
1;0BB05AA004 00:00:00;10439;3;16;16;9,98;159,68;159,68;0;51;3;63,71;
1;0BB05AA004 00:00:00;10439;4;74;30;32,85;985,5;985,5;0;51;3;63,71;
1;05/03AA004 00:00:00;10441;1;27;50;44,25;2212,5;2212,5;0;32;3;72,69;
1;05/03AA004 00:00:00;13642;2;59;18;9,2845196737373;167,12135412727;167,12135412727;0;10;4;25,144880770876;
1;05/03AA004 00:00:00;13642;1;33;55;25,861172825131;1422,3645053822;1422,3645053822;0;10;4;25,144880770876;
1;09/03AA004 00:00:00;10446;2;19;12;9,26;111,12;123,46666687109;0,10000000149012;82;3;40,45;
1;09/03AA004 00:00:00;10446;1;52;15;76,76;1151,4;1279,3333354515;0,10000000149012;82;3;40,45;
1;09/03AA004 00:00:00;10446;3;31;3;8,27;24,81;27,566666712308;0,10000000149012;82;3;40,45;
1;09/03AA004 00:00:00;10446;4;24;20;4,21;84,2;93,555555710454;0,10000000149012;82;3;40,45;
1;09/10AA004 00:00:00;10447;2;19;40;8,53;341,2;341,2;0;32;3;45,69;
1;09/10AA004 00:00:00;10447;1;65;35;10,48;366,8;366,8;0;32;3;45,69;
1;09/10AA004 00:00:00;10447;3;71;2;28,54;57,08;57,08;0;32;3;45,69;
1;14/12AA004 00:00:00;13776;2;67;7;64,275222625653;449,92655837957;449,92655837957;0;48;3;67,634028274814;
1;14/12AA004 00:00:00;13776;1;28;7;43,098123813035;301,68686669124;301,68686669124;0;48;3;67,634028274814;
1;16/04AA004 00:00:00;13673;1;27;54;40,919422084798;2209,6487925791;2209,6487925791;0;32;5;78,470464006436;
1;21/04AA006 00:00:00;14259;2;33;34;31,029023937908;1054,9868138889;1054,9868138889;0;80;3;25,367305941823;
1;21/04AA006 00:00:00;14259;1;17;11;32,422790525146;356,65069577661;356,65069577661;0;80;3;25,367305941823;
1;21/04AA006 00:00:00;14259;3;54;11;43,797343266755;481,7707759343;481,7707759343;0;80;3;25,367305941823;
1;21/04AA006 00:00:00;16235;2;23;11;9,5267099167185;104,7938090839;104,7938090839;0;42;3;44,198977040953;
1;21/04AA006 00:00:00;16235;1;77;6;15,004854034495;90,029124206972;90,029124206972;0;42;3;44,198977040953;
1;21/04AA006 00:00:00;16235;3;41;23;11,688232334797;268,82934370034;268,82934370034;0;42;3;44,198977040953;
1;21/04AA005 00:00:00;10756;2;36;20;7,41;148,2;185,25000069011;0,20000000298023;32;3;75,84;
1;21/04AA005 00:00:00;10756;1;18;21;25,54;536,34;670,42500249753;0,20000000298023;32;3;75,84;
1;21/04AA005 00:00:00;10756;3;68;6;11,6;69,6;87,0000003241;0,20000000298023;32;3;75,84;
1;21/04AA005 00:00:00;10756;4;69;20;2,15;43;53,750000200234;0,20000000298023;32;3;75,84;
1;28/06AA005 00:00:00;10589;1;35;4;6,08;24,32;24,32;0;32;3;72,58;
1;0BB07AA004 00:00:00;12088;2;33;9;31,721653929748;285,49488536773;356,8686080391;0,20000000298023;32;2;26,69320511846;
1;0BB07AA004 00:00:00;12088;1;72;10;12,418392614437;124,18392614437;124,18392614437;0;32;2;26,69320511846;
1;0BB07AA004 00:00:00;12088;3;11;3;34,214652071858;102,64395621557;102,64395621557;0;32;2;26,69320511846;
1;07/05AA005 00:00:00;12215;2;76;34;445,5647571841;15149,20174426;15149,20174426;0;80;2;56,629242898601;
1;07/05AA005 00:00:00;12215;1;17;9;28,93077104968;260,37693944712;260,37693944712;0;80;2;56,629242898601;
1;07/05AA005 00:00:00;12215;3;28;16;53,791601376015;860,66562201624;860,66562201624;0;80;2;56,629242898601;
1;1BB05AA006 00:00:00;11033;2;69;36;2,15;77,4;86,000000142389;0,10000000149012;82;3;72,57;
1;1BB05AA006 00:00:00;11033;1;53;70;55,35;3874,5;4305,0000071277;0,10000000149012;82;3;72,57;
1;1BB05AA006 00:00:00;15478;2;62;12;31,01419667678;372,17036012136;372,17036012136;0;82;1;71,648121402249;
1;1BB05AA006 00:00:00;15478;1;64;7;36,642813789283;256,49969652498;256,49969652498;0;82;1;71,648121402249;
1;1BB05AA006 00:00:00;15478;3;40;2;19,922206256913;39,844412513825;39,844412513825;0;82;1;71,648121402249;
1;1BB05AA006 00:00:00;15478;4;33;17;28,556195075357;485,45531628107;485,45531628107;0;82;1;71,648121402249;
1;19/04AA006 00:00:00;11048;1;68;42;11,52;483,84;483,84;0;10;3;41,68;
1;2BB03AA004 00:00:00;11937;2;28;23;42,296028576394;972,80865725705;1144,480781269;0,15000000596046;32;4;48,726598698583;
1;2BB03AA004 00:00:00;11937;1;39;23;61,400111420515;1412,2025626718;1661,4147912643;0,15000000596046;32;4;48,726598698583;
1;2BB04AA005 00:00:00;13071;2;62;26;33,106419565232;860,76690869604;860,76690869604;0;51;1;63,044810932931;
1;2BB04AA005 00:00:00;13071;1;17;66;26,454852092963;1746,0202381355;1837,9160415841;0,050000000745058;51;1;63,044810932931;
1;2BB04AA005 00:00:00;13071;3;4;9;23,058767237202;207,52890513482;207,52890513482;0;51;1;63,044810932931;
1;26/03AA006 00:00:00;10988;2;62;40;29,72;1188,8;1320,8888910759;0,10000000149012;32;3;41,89;
1;26/03AA006 00:00:00;10988;1;7;60;39,93;2395,8;2395,8;0;32;3;41,89;
1;26/03AA006 00:00:00;12587;2;17;9;32,747671284401;294,72904155961;294,72904155961;0;80;5;24,124867495601;
1;26/03AA006 00:00:00;12587;1;33;27;31,339938966893;846,17835210611;846,17835210611;0;80;5;24,124867495601;
1;26/03AA006 00:00:00;12587;3;54;9;44,236198587453;398,12578728708;398,12578728708;0;80;5;24,124867495601;
1;28/03AA004 00:00:00;10493;2;65;15;9,49;142,35;158,16666692854;0,10000000149012;82;3;21,74;
1;28/03AA004 00:00:00;10493;1;69;10;1,87;18,7;20,777777812179;0,10000000149012;82;3;21,74;
1;28/03AA004 00:00:00;10493;3;66;10;19,93;199,3;221,44444481109;0,10000000149012;82;3;21,74;
1;13/12AA004 00:00:00;10495;2;41;20;10,22;204,4;204,4;0;42;3;46,62;
1;13/12AA004 00:00:00;10495;1;23;10;8,33;83,3;83,3;0;42;3;46,62;
1;13/12AA004 00:00:00;10495;3;77;5;13,12;65,6;65,6;0;42;3;46,62;
1;13/12AA004 00:00:00;15418;2;75;57;8,0048362486962;456,27566617568;456,27566617568;0;82;3;37,833115243864;
1;13/12AA004 00:00:00;15418;1;65;45;11,947516789099;537,63825550944;537,63825550944;0;82;3;37,833115243864;
1;13/12AA004 00:00:00;15418;3;56;80;41,501328773769;3320,1063019016;3320,1063019016;0;82;3;37,833115243864;
1;13/12AA004 00:00:00;15418;4;28;40;50,212154650912;2008,4861860365;2008,4861860365;0;82;3;37,833115243864;
1;13/12AA004 00:00:00;15418;5;20;45;95,612718449488;4302,5723302269;4302,5723302269;0;82;3;37,833115243864;
1;03/06AA004 00:00:00;13760;2;33;8;24,599307936726;196,79446349381;245,99308028366;0,20000000298023;32;2;26,970030638149;
1;03/06AA004 00:00:00;13760;1;11;3;26,532562398151;79,597687194452;79,597687194452;0;32;2;26,970030638149;
1;03/06AA004 00:00:00;13760;3;72;9;9,6301367097135;86,671230387422;86,671230387422;0;32;2;26,970030638149;
1;03/12AA005 00:00:00;10594;2;52;24;81,84;1964,16;1964,16;0;80;3;68,55;
1;03/12AA005 00:00:00;10594;1;58;30;45,63;1368,9;1368,9;0;80;3;68,55;
1;05/06AA004 00:00:00;12001;1;27;62;47,013168015751;2914,8164169765;2914,8164169765;0;32;5;79,251540194432;
1;09/06AA004 00:00:00;10505;1;62;3;31,36;94,08;94,08;0;51;3;35,9;
1;11/06AA005 00:00:00;10570;2;11;15;30,78;461,7;486,00000038116;0,050000000745058;51;3;61,99;
1;11/06AA005 00:00:00;10570;1;56;60;40,17;2410,2;2537,0526335687;0,050000000745058;51;3;61,99;
1;11/06AA005 00:00:00;16405;2;30;9;28,748717584016;258,73845825614;272,35627206217;0,050000000745058;75;4;76,700964471952;
1;11/06AA005 00:00:00;16405;1;38;22;90,369800581043;1988,135612783;2092,7743308865;0,050000000745058;75;4;76,700964471952;
1;11/06AA005 00:00:00;16405;3;19;11;9,9294636108954;109,22409971985;114,97273663738;0,050000000745058;75;4;76,700964471952;
1;11/06AA005 00:00:00;16405;4;56;13;46,878749965322;609,42374954918;641,49868423909;0,050000000745058;75;4;76,700964471952;
